Alloy ID,Alloy ,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Hot-Cold_Working,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),HPR,Microstructure_,Multiphase,IM_Structure,Microstructure,Phases,References
Alloy 1158,AlCr1.5NbTiV,0.181818182,0,0.272727273,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.86780852,-13.75206612,13.2546386,437.0693929,1682.737057,1.885140448,6.288154515,0.040696417,4.727272727,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 1159,AlCr1.5NbTiV,0.181818182,0,0.272727273,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.86780852,-13.75206612,13.2546386,437.0693929,1682.737057,1.885140448,6.288154515,0.040696417,4.727272727,AC,,1200,1440,,,,BCC + Im,Im,C14,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 1160,CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,3.114989373,2.462154283,0.103645634,8.659574468,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1161,CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,3.114989373,2.462154283,0.103645634,8.659574468,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1162,CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,3.114989373,2.462154283,0.103645634,8.659574468,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1163,CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,3.114989373,2.462154283,0.103645634,8.659574468,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1164,CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,3.114989373,2.462154283,0.103645634,8.659574468,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.scriptamat.2019.02.038
Alloy 1165,Ni45(FeCoCr)40(AlTi)15,0.075,0.133333333,0.133333333,0.133333333,0.45,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,1.527000664,5.631744257,0.12911663,8.091666667,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1166,Ni45(FeCoCr)40(AlTi)15,0.075,0.133333333,0.133333333,0.133333333,0.45,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,1.527000664,5.631744257,0.12911663,8.091666667,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1167,Ni45(FeCoCr)40(AlTi)15,0.075,0.133333333,0.133333333,0.133333333,0.45,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,1.527000664,5.631744257,0.12911663,8.091666667,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1168,Ni45(FeCoCr)40(AlTi)15,0.075,0.133333333,0.133333333,0.133333333,0.45,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,1.527000664,5.631744257,0.12911663,8.091666667,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1169,Ni45(FeCoCr)40(AlTi)15,0.075,0.133333333,0.133333333,0.133333333,0.45,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,1.527000664,5.631744257,0.12911663,8.091666667,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.scriptamat.2017.12.001
Alloy 1170,HfNb0.18Ta0.18Ti1.27Zr,0,0,0,0,0,0,0,0.349862259,0,0.049586777,0,0.275482094,0.275482094,0.049586777,0,0,0,0,0,0,0,0,0,0,0,5,8.511396386,0.980655458,11.45272946,532.8091979,2037.139276,26.98105416,4.491803564,0.114630243,4.099722992,AC,CW,,,900,30,,BCC,S,,BCC,BCC_SS,10.1080/21663831.2016.1221861
Alloy 1171,Fe37Mn45Co9Cr9,0,0.09,0.09,0.37,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.690438695,-0.882,9.650030892,376.5579718,1429.88,18.63298425,4.092070055,0.1392543,7.46,AC,HW,1200,120,,,,FCC,S,,FCC,FCC_SS,10.1007/s11837-014-1133-6
Alloy 1172,Fe34Cr34Ni14Al14Co4,0.14,0.04,0.34,0.34,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1016/j.msea.2018.01.034
Alloy 1173,Fe34Cr34Ni14Al14Co4,0.14,0.04,0.34,0.34,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1016/j.msea.2018.01.034
Alloy 1174,Fe34Cr34Ni14Al14Co4,0.14,0.04,0.34,0.34,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1016/j.msea.2018.01.034
Alloy 1175,Fe34Cr34Ni14Al14Co4,0.14,0.04,0.34,0.34,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1016/j.msea.2018.01.034
Alloy 1176,Fe34Cr34Ni14Al14Co4,0.14,0.04,0.34,0.34,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,BCC + Im,Im,B2,BCC + Im,Im,10.1016/j.msea.2018.01.034
Alloy 1181,CoCrFeNiMo0.3,0,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.374393129,-4.153596539,12.82599837,426.2309224,1638.269287,5.902321137,2.377731963,0.127279646,8.093023256,AC,CW,900,300,700,300,,FCC + Im,Im,Sigma + Mu,FCC + Im,Im,10.1016/j.actamat.2016.06.063
Alloy 1182,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.jallcom.2008.12.088
Alloy 1183,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1184,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1185,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1186,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1187,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1188,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1189,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1190,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1191,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,2.888096034,4.429915505,0.103058187,7.65,AC,,,,,,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1192,TiZrNbMo,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.702267947,-3.2,13.38161053,558.4887336,2151.20329,10.13804735,6.097271121,0.309554519,4.6,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1193,TiZrNbMoV0.25,0,0,0,0,0,0,0,0.235294118,0.058823529,0.235294118,0.235294118,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.268615152,-2.602076125,12.70837022,557.2221368,2140.77087,11.78943222,6.316335052,0.297856239,4.764705882,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1194,TiZrNbMoV0.5,0,0,0,0,0,0,0,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.219283319,-2.666666667,13.14594406,553.6381766,2130.583805,11.8497563,6.554204762,0.289524941,4.777777778,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1195,TiZrNbMoV0.75,0,0,0,0,0,0,0,0.210526316,0.157894737,0.210526316,0.210526316,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.173980851,-2.703601108,13.33280622,550.8012936,2121.192089,11.80769567,6.727569386,0.281855742,4.789473684,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1196,TiZrNbMoV,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.132233447,-2.72,13.38161053,548.4427053,2112.506076,11.73673546,6.853413663,0.274765354,4.8,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1197,TiZrNbMoV1.5,0,0,0,0,0,0,0,0.181818182,0.272727273,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.057851752,-2.710743802,13.2546386,544.6716846,2096.955235,11.58902893,7.005904617,0.262054817,4.818181818,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1198,TiZrNbMoV2,0,0,0,0,0,0,0,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.993560446,-2.666666667,12.97646755,541.7397429,2083.436081,11.46756105,7.071199247,0.250959271,4.833333333,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1199,TiZrNbMoV3,0,0,0,0,0,0,0,0.142857143,0.428571429,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.32253895,-2.5,11.52629192,561.9698671,2149.25,11.16851582,5.98801153,0.306950729,4.75,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1200,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,,,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1201,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,700,4320,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1202,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,,,,900,4320,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1203,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1200,2880,800,60,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1204,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,,1200,120,,,,FCC_PLUS_BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1205,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,CW,1200,120,900,3,,FCC_PLUS_BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1206,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,CW,1200,120,900,5,,FCC_PLUS_BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1207,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,CW,1200,120,900,30,,FCC_PLUS_BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1208,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,HW,1200,300,,,,FCC_PLUS_BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1209,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,AC,HW,1200,300,,,,FCC_PLUS_BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1210,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,800,60,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1211,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,900,60,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1212,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,1000,60,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1213,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,1100,60,,FCC,S,,FCC,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1214,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,800,60,,FCC,S,,FCC,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1215,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,800,60,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1216,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,800,60,,FCC + Im,Im,L12,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1217,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,800,60,,FCC,S,,FCC,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1218,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,AC,CW,1100,2880,800,60,,FCC + Im,Im,B2 + L12,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1219,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,6,9.910915715,1.888888889,12.41459683,594.7083332,2282.194003,16.79482883,19.05954827,0.246152806,3.666666667,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.matlet.2016.03.133
Alloy 1220,AlCoFeNi,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.614401443,-13.75,11.52629192,336.1760702,1285.75,1.306788108,6.237363717,0.117553179,7.5,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.jmmm.2014.07.023
Alloy 1221,Nb0.5TaTiZr1.5,0,0,0,0,0,0,0,0.25,0,0.125,0,0.375,0,0.25,0,0,0,0,0,0,0,0,0,0,0,4,8.612248127,2.375,10.98247607,567.7943494,2167,11.28374273,5.234209818,0.103855368,4.375,AC,,,,,,,BCC1 + BCC2 + BCC3,M,,BCC,BCC_SS,10.3390/e21020114
Alloy 1222,NbTa0.8Ti1.2Zr,0,0,0,0,0,0,0,0.3,0,0.25,0,0.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,4,8.362092405,2.44,11.44258394,569.4652462,2177.2,11.49112113,4.780298313,0.100869966,4.45,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1223,NbTa0.6Ti1.4Zr,0,0,0,0,0,0,0,0.35,0,0.25,0,0.25,0,0.15,0,0,0,0,0,0,0,0,0,0,0,4,7.796933033,2.36,11.18422299,552.5383758,2110.4,11.29582826,4.717914152,0.101354576,4.4,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1224,NbTa0.4Ti1.6Zr,0,0,0,0,0,0,0,0.4,0,0.25,0,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,0,4,7.2301821,2.26,10.72500744,535.9874348,2043.6,10.99431902,4.65247045,0.101797593,4.35,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1225,NbTa0.2Ti1.8Zr,0,0,0,0,0,0,0,0.45,0,0.25,0,0.25,0,0.05,0,0,0,0,0,0,0,0,0,0,0,4,6.661832874,2.14,9.996163975,519.9081231,1976.8,10.50975193,4.583851177,0.10219956,4.3,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1226,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.76,-17.44,13.38,515.8708658,1987.09,1.52,5.53,0.11,4.2,AC,,,,1200,1440,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2017.08.019
Alloy 1227,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0.243902439,0.243902439,0.243902439,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.540863957,-16.75193337,12.198543,426.6962822,1636.160469,1.390335392,4.420373774,0.052617394,4.243902439,AC,,,,1200,1440,,BCC + Im,Im,Zr5Al3,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1228,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0.235294118,0.235294118,0.235294118,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.587998462,-17.38408304,12.70837022,428.692442,1647.036543,1.403723246,4.966561777,0.070332871,4.235294118,AC,,,,1200,1440,,BCC + Im,Im,Zr5Al3,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1229,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.65713141,-18.17283951,13.14594406,432.0973738,1662.916305,1.400519679,5.607337231,0.089083121,4.222222222,AC,,,,1200,1440,,BCC + Im,Im,Zr5Al3 + C14,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1230,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.76,-17.44,13.38,515.8708658,1987.09,1.52,5.53,0.11,4.2,AC,,,,1200,1440,,BCC + Im,Im,Zr5Al3 + C14,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1231,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.853909651,-19.30578512,13.2546386,443.5350562,1707.650753,1.359944594,6.72027796,0.121437669,4.181818182,AC,,,,1200,1440,,BCC + Im,Im,Zr5Al3 + C14,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1232,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.76,-17.44,13.38,515.8708658,1987.09,1.52,5.53,0.11,4.2,AC,,,,1200,1440,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2017.08.019
